text,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName
@kshameer I’m not there I’m afraid :-( Just following from afar! #ismb,FALSE,NA,2012-07-13 21:23:20,FALSE,223884879933349888,223890376187060225,NA,&lt;a href=&quot;http://tapbots.com/tweetbot&quot; rel=&quot;nofollow&quot;&gt;Tweetbot for iOS&lt;/a&gt;,gawbul
AG: If using integer programming formulation, ~200 contigs will take weeks to calculate. #ismb,FALSE,NA,2012-07-13 21:22:23,FALSE,NA,223890141066956801,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,iGenomics
RT @mcaccamo: Michael Brown - complete HIV genomes from SMRT reads - clustering deconvolutes complex mixtures and cancels noise #ismb HTS SIG,FALSE,NA,2012-07-13 21:22:20,FALSE,NA,223890124885336064,NA,&lt;a href=&quot;http://twitter.com&quot; rel=&quot;nofollow&quot;&gt;Tweetie for Mac&lt;/a&gt;,gawbul
RT @nygenome: #ISMB #HiTSeq Stan Nelson @UCLA explained how clinical application of exome-seq is already revolutionizing genetic disease diagnostics,FALSE,NA,2012-07-13 21:20:58,FALSE,NA,223889784442073088,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,Awesomics
RT @iGenomics: MB: Using #pacbio SMRT sequencing to obtain full length HIV genomes to replace SGA. #ismb,FALSE,NA,2012-07-13 21:20:45,FALSE,NA,223889728565542912,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,gawbul
Coming up soon - #NCBO BioPortal update at #bioontologies #ismb Room 203B,FALSE,NA,2012-07-13 21:20:27,FALSE,NA,223889654414454785,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,bioontology
AG: The optimization of read assemblies are on orientation, order and distance.   #ismb,FALSE,NA,2012-07-13 21:20:24,FALSE,NA,223889639365283840,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,iGenomics
RT @Chris_Evelo: Kitana explaining we *need* interoperable software because you can never develop a system that does everything #ISMB #netbiosig,FALSE,NA,2012-07-13 21:19:09,FALSE,NA,223889326512144384,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,gawbul
AG: Problem: find contig positions and orientations that minimize the number of unsatisfied links. an optimization problem. #ismb,FALSE,NA,2012-07-13 21:15:40,FALSE,NA,223888450707918849,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,iGenomics
Alexey Gritsenko: GRASS a generic algorithm for scaffolding NGS reads using paired reads, related genomes, restriction maps. #ismb,FALSE,NA,2012-07-13 21:13:52,FALSE,NA,223887995793719296,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,iGenomics
Alexey Gritsenko: GRASS --- yet another scaffolding method #ismb HTS SIG,FALSE,NA,2012-07-13 21:12:34,FALSE,NA,223887667887214594,NA,&lt;a href=&quot;http://twitter.com&quot; rel=&quot;nofollow&quot;&gt;Tweetie for Mac&lt;/a&gt;,mcaccamo
RT @iGenomics: C. Titus Brown: Do not understand why people program other than Python and C++. #ismb,FALSE,NA,2012-07-13 21:12:23,FALSE,NA,223887623318544385,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,aaronquinlan
@gawbul Are you at #ismb? That's another conference I'll miss this year too! :-(,FALSE,NA,2012-07-13 21:11:48,FALSE,NA,223887473862901762,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,salcagu
RT @phylogenomics: Prepping to my talk #2 at #ISMB - room is empty but there is warning for all to return by 130 #SCS2012 http://t.co/850pFr96,FALSE,NA,2012-07-13 21:10:32,FALSE,NA,223887158870683648,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,gawbul
MB: Complete genome sequencing with one read can apply to HIV(9kb), Polio strains (7kb), BCR-ABL, 863bp), HLA Immuno-typing (3.5K) #ismb,FALSE,NA,2012-07-13 21:10:24,FALSE,NA,223887121654611968,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,iGenomics
RT @BioInformGW: BioInform is at #ISMB,FALSE,NA,2012-07-13 21:06:22,FALSE,NA,223886106733723648,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,InformaticsIron
Eisen to students: build on what you know. This served him well: he applied a phylogenetic approach to different questions #scs2012 #ISMB,FALSE,NA,2012-07-13 21:03:44,FALSE,NA,223885443798806530,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,Albertagael
JE: "What you don't know can hurt you." Not knowledge, but find gaps in the data. Know where the data comes from #ismb #scs2012,FALSE,NA,2012-07-13 21:01:52,FALSE,NA,223884977748721664,NA,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,iscbsc
RT @aswarren: Cool ontology alignment, visualization, and ontology creation from large biological networks NeXO #ISMB,FALSE,NA,2012-07-13 20:58:46,FALSE,NA,223884194575687681,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,gawbul
Michael Brown - complete HIV genomes from SMRT reads - clustering deconvolutes complex mixtures and cancels noise #ismb HTS SIG,FALSE,NA,2012-07-13 20:58:31,FALSE,NA,223884134949466112,NA,&lt;a href=&quot;http://twitter.com&quot; rel=&quot;nofollow&quot;&gt;Tweetie for Mac&lt;/a&gt;,mcaccamo
RT @iGenomics: C. Titus Brown: Do not understand why people program other than Python and C++. #ismb,FALSE,NA,2012-07-13 20:58:18,FALSE,NA,223884077542014976,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,gawbul
RT @phylogenomics: Prepping to my talk #2 at #ISMB - room is empty but there is warning for all to return by 130 #SCS2012 http://t.co/850pFr96,FALSE,NA,2012-07-13 20:58:01,FALSE,NA,223884007589429248,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,iscbsc
BioInform is at #ISMB,FALSE,NA,2012-07-13 20:57:51,FALSE,NA,223883964367122432,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,BioInformGW
RT @olgabot: Just had Jing Gang's great talk on predicting effects of SNPs in miRNA. #ismb #scs2012,FALSE,NA,2012-07-13 20:57:45,FALSE,NA,223883938014298113,NA,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,iscbsc
RT @olgabot: Now listening to Shruthi Viswanath's application of machine learning application to improving sequencing calls. #ismb #scs2012,FALSE,NA,2012-07-13 20:57:40,FALSE,NA,223883919228014592,NA,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,iscbsc
RT @phylogenomics: My latest SlideShare upload: Jonathan Eisen talk on "Open Science" at #BOSC2012 #ISMB http://t.co/lP9KtTke,FALSE,NA,2012-07-13 20:56:58,FALSE,NA,223883742094168067,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,kbradnam
RT @iscbsc: Katrina Pavelin on research, careers, PhD programs at #EMBL. Completely dry lab, but collab with #Sanger Institute. #ismb #scs2012,FALSE,NA,2012-07-13 20:55:37,FALSE,NA,223883402296836096,NA,&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;,gawbul
RT @phylogenomics: Slideshow with audio of my talk from #ISMB #BOSC2012 on "Open Science" http://t.co/NKJopXwG #OpenAccess #OpenScience,FALSE,NA,2012-07-13 20:55:21,FALSE,NA,223883334873382912,NA,&lt;a href=&quot;http://www.osfoora.com/mac&quot; rel=&quot;nofollow&quot;&gt;Osfoora for Mac&lt;/a&gt;,DJSoup
MB: Using #pacbio SMRT sequencing to obtain full length HIV genomes to replace SGA. #ismb,FALSE,NA,2012-07-13 20:53:36,FALSE,NA,223882895662657537,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,iGenomics
Michael Brown: Current study of HIV transmission is to use Single Genome Amplification (SGA) through dilution &amp; Sanger sequencing. #ismb,FALSE,NA,2012-07-13 20:52:01,FALSE,NA,223882496931151872,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,iGenomics
Jonathan Eisen: grad school lessons - stealing is good, apply old perspectives to new problems. #ismb #scs2012 @phylogenomics,FALSE,NA,2012-07-13 20:51:47,FALSE,NA,223882439444008962,NA,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,iscbsc
Woah the lunch and poster sessions are in some kind of airplane hanger #ismb http://t.co/Ypc1Seyz,FALSE,NA,2012-07-13 20:51:21,FALSE,NA,223882321726676992,NA,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,aswarren
Kitana explaining we *need* interoperable software because you can never develop a system that does everything #ISMB #netbiosig,FALSE,NA,2012-07-13 20:50:57,FALSE,NA,223882227530997760,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
RT @phylogenomics: Prepping to my talk #2 at #ISMB - room is empty but there is warning for all to return by 130 #SCS2012 http://t.co/850pFr96,FALSE,NA,2012-07-13 20:49:33,FALSE,NA,223881877344370689,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,kabloemski
RT @phylogenomics: Slideshow with audio of my talk from #ISMB #BOSC2012 on "Open Science" http://t.co/Jrd7055e #OpenAccess #OpenScience,FALSE,NA,2012-07-13 20:44:21,FALSE,NA,223880566330769408,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,gawbul
RT @phylogenomics: Slideshow with audio of my talk from #ISMB #BOSC2012 on "Open Science" http://t.co/Jrd7055e #OpenAccess #OpenScience,FALSE,NA,2012-07-13 20:44:11,FALSE,NA,223880525251756032,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,mishimahryk
RT @phylogenomics: Slideshow with audio of my talk from #ISMB #BOSC2012 on "Open Science" http://t.co/Jrd7055e #OpenAccess #OpenScience,FALSE,NA,2012-07-13 20:42:38,FALSE,NA,223880135273754624,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,favstar_pop
Open and Shut: Jonathan Eisen’s Open Science talk at #ISMB #BOSC2012 http://t.co/MTVg1HG0,FALSE,NA,2012-07-13 20:42:30,FALSE,NA,223880104152023040,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,replicatedtypo
RT @phylogenomics: Slideshow with audio of my talk from #ISMB #BOSC2012 on "Open Science" http://t.co/Jrd7055e #OpenAccess #OpenScience,FALSE,NA,2012-07-13 20:42:30,FALSE,NA,223880102138740736,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,BOSC2012
Tomorrow, make sure you get to lunch quickly. Trust us on this. #bosc2012 #ISMB #skimpyfood,FALSE,NA,2012-07-13 20:41:37,FALSE,NA,223879881749049345,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,BOSC2012
RT @iGenomics: A couple of people told me that they like our NGS training documentations and are adopting to their own courses #ismb http://t.co/8iHvyP0q,FALSE,NA,2012-07-13 20:41:37,FALSE,NA,223879880079712257,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,gawbul
Awesome: @phylogenomics Slideshow w/audio of my talk from #ISMB #BOSC2012 on "Open Science" http://t.co/H10GZlEM  #OpenAccess #OpenScience,FALSE,NA,2012-07-13 20:40:18,FALSE,NA,223879547706281985,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,lizabio
RT @phylogenomics: My latest SlideShare upload: Jonathan Eisen talk on "Open Science" at #BOSC2012 #ISMB http://t.co/lP9KtTke,FALSE,NA,2012-07-13 20:39:43,FALSE,NA,223879402608533504,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,scopedbylarry
RT @andrewsu: Talk by @Sal99k on using games to crowdsource gene annotations generated some great questions and suggestions! #ismb,FALSE,NA,2012-07-13 20:39:13,FALSE,NA,223879277060427776,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,gawbul
RT @iGenomics: Saw a few times this blog is mentioned about reproducible bioinformatics analysis by C. Titus Brown: #ismb http://t.co/SBZF8DmQ,FALSE,NA,2012-07-13 20:38:54,FALSE,NA,223879195879682049,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,gawbul
RT @iGenomics: C.Titus Brown:Used IPython to make reproducible workflows as undergrad training to avoid reproducing his own ones #ismb http://t.co/wybhP6pu,FALSE,NA,2012-07-13 20:36:13,FALSE,NA,223878522379317248,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,gawbul
RT @phylogenomics: Slideshow with audio of my talk from #ISMB #BOSC2012 on "Open Science" http://t.co/Jrd7055e #OpenAccess #OpenScience,FALSE,NA,2012-07-13 20:34:40,FALSE,NA,223878131986083840,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,bffo
RT @GigaScience: More on @ctitusbrown recent experiments on reproducibility in his blog: http://t.co/tQawU1FD #bosc2012 #ismb,FALSE,NA,2012-07-13 20:34:16,FALSE,NA,223878031352143872,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,gawbul
RT @bffo: at #bosc2012 learned about iPython http://t.co/vgD3KyLl from @ctitusbrown #ismb #bioinformatics,FALSE,NA,2012-07-13 20:34:09,FALSE,NA,223877999173451776,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,gawbul
RT @phylogenomics: My latest SlideShare upload: Jonathan Eisen talk on "Open Science" at #BOSC2012 #ISMB http://t.co/lP9KtTke,FALSE,NA,2012-07-13 20:33:10,FALSE,NA,223877754020560898,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,gawbul
just arrived LAX. excited :) #ISMB,FALSE,NA,2012-07-13 20:25:23,FALSE,NA,223875792675934208,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,pregare
ERNE a multi purpose alignment package #ismb poster,FALSE,NA,2012-07-13 20:22:47,FALSE,NA,223875138750390273,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,vezzi84
#AWSM Jonathan Eisen @phylogenomics #OpenScience talk at #ISMB #BOSC2012: http://t.co/TyZi8Xsv,FALSE,NA,2012-07-13 20:17:00,FALSE,NA,223873685612789760,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,McDawg
Prepping to my talk #2 at #ISMB - room is empty but there is warning for all to return by 130 #SCS2012 http://t.co/850pFr96,FALSE,NA,2012-07-13 20:07:35,FALSE,NA,223871314295918592,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,phylogenomics
#vegan &amp; #vegetarian lunch options at #ISMB FTW!!,FALSE,NA,2012-07-13 20:03:06,FALSE,NA,223870187550670848,NA,&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;,rnaworld
RT @phylogenomics: Slideshow with audio of my talk from #ISMB #BOSC2012 on "Open Science" http://t.co/Jrd7055e #OpenAccess #OpenScience,FALSE,NA,2012-07-13 19:59:18,FALSE,NA,223869229634564096,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,ecpolley
RT @biosharing: #BOSC2012 #ISMB Eisen: embrace #openscience #openscience movements; think #datacite; be visible #orcid; use open licences #creativecommons,FALSE,NA,2012-07-13 19:59:12,FALSE,NA,223869203487272961,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,alisonmarigold
RT @phylogenomics: My latest SlideShare upload: Jonathan Eisen talk on "Open Science" at #BOSC2012 #ISMB http://t.co/cjmWbmd9 See Slide 29!,FALSE,NA,2012-07-13 19:56:58,FALSE,NA,223868642796904448,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,westr
RT @phylogenomics: Slideshow with audio of my talk from #ISMB #BOSC2012 on "Open Science" http://t.co/Jrd7055e #OpenAccess #OpenScience,FALSE,NA,2012-07-13 19:55:49,FALSE,NA,223868355923288064,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,alisonmarigold
RT @phylogenomics: My latest SlideShare upload: Jonathan Eisen talk on "Open Science" at #BOSC2012 #ISMB http://t.co/lP9KtTke,FALSE,NA,2012-07-13 19:53:19,FALSE,NA,223867725972373506,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,Dr_Bik
RT @phylogenomics: Slideshow with audio of my talk from #ISMB #BOSC2012 on "Open Science" http://t.co/Jrd7055e #OpenAccess #OpenScience,FALSE,NA,2012-07-13 19:48:36,FALSE,NA,223866536836874240,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,NCI_NCIP
#nygenome here at the #1000genomes in Michigan and at #ismb meetings in Long Beach,FALSE,NA,2012-07-13 19:44:21,FALSE,NA,223865468497313793,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,nygenome
#ISMB #HiTSeq Stan Nelson @UCLA explained how clinical application of exome-seq is already revolutionizing genetic disease diagnostics,FALSE,NA,2012-07-13 19:43:15,FALSE,NA,223865191148957697,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,nygenome
#ismb Dutkowski talk a perfect intro for Erik Clarke's talk after lunch in bio-ontologies.  come see it!,FALSE,NA,2012-07-13 19:38:01,FALSE,NA,223863875450310657,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,bgood
RT @phylogenomics: My latest SlideShare upload: Jonathan Eisen talk on "Open Science" at #BOSC2012 #ISMB http://t.co/lP9KtTke,FALSE,NA,2012-07-13 19:37:37,FALSE,NA,223863771918123008,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,julponchart
#ismb 'NeXO enables a shift from using ontologies to evaluate new datasets to using new datasets to evaluate ontologies.' Dutkowsky,FALSE,NA,2012-07-13 19:37:18,FALSE,NA,223863692389916672,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,bgood
RT @iGenomics: A couple of people told me that they like our NGS training documentations and are adopting to their own courses #ismb http://t.co/8iHvyP0q,FALSE,NA,2012-07-13 19:36:53,FALSE,NA,223863590879367168,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,julponchart
RT @phylogenomics: Slideshow with audio of my talk from #ISMB #BOSC2012 on "Open Science" http://t.co/Jrd7055e #OpenAccess #OpenScience,FALSE,NA,2012-07-13 19:36:53,FALSE,NA,223863588845142017,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,bioitworld
RT @phylogenomics: Slideshow with audio of my talk from #ISMB #BOSC2012 on "Open Science" http://t.co/Jrd7055e #OpenAccess #OpenScience,FALSE,NA,2012-07-13 19:36:23,FALSE,NA,223863464119115776,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,brianglanz
Audience and panel know many additional problems for such a repo, but that doesn't take away the need. A Challenge #ISMB  #netbiosig,FALSE,NA,2012-07-13 19:34:25,FALSE,NA,223862966473342976,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
Dutkowski: network-extracted ontology rivals manually constructed GO (@news4go) to find new cell components &amp; relations #bioontologies #ISMB,FALSE,NA,2012-07-13 19:33:09,FALSE,NA,223862651393028096,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,FGED
A few latest metagenomics marker discovery tools: PMMM, LEFse, STAMP, MEGAN4 #ismb,FALSE,NA,2012-07-13 19:33:01,FALSE,NA,223862614323757056,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,iGenomics
